name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,windspeed,cloudcover,solarradiation
Andhra Pradesh,08-04-2023,36,25,30.1,40.8,25,33.5,22.9,67.2,0,11.2,27.7,318.9
Andhra Pradesh,09-04-2023,37,25,30.2,40.1,25,32.2,21.3,62.2,0,11.2,20.1,321.4
Andhra Pradesh,10-04-2023,38,23.2,30.4,41.4,23.2,32.8,21.1,61,0,9.5,14.2,323.2
Andhra Pradesh,11-04-2023,38,25.1,31.2,41.4,25.1,32.8,20.1,54.3,0,19.1,10.5,322.5
Andhra Pradesh,12-04-2023,41.5,25,32.4,40.4,25,33.4,18,48,0,23,6.2,322.6
Andhra Pradesh,13-04-2023,40.9,25.7,32,42.6,25.7,33.9,19.7,52.4,0,13.7,5,312
Andhra Pradesh,14-04-2023,40,25.6,32.1,41.8,25.6,33.8,19.9,53.1,0,12.6,19.3,299.9
Andhra Pradesh,15-04-2023,42,26.6,32.8,41.5,26.6,34.2,18.7,48,0,13,41.9,299.3
Andhra Pradesh,16-04-2023,41,27.6,33.8,45.1,29.6,36.5,20,47.2,0,22.7,35.7,309.8
Andhra Pradesh,17-04-2023,42.1,26.9,32.6,42.2,29,34.6,19.4,51.3,0,22.7,39.1,314
Andhra Pradesh,18-04-2023,39,25.6,31.5,41.8,25.6,33.5,20.8,57.2,0,11.2,21.5,324.7
Andhra Pradesh,19-04-2023,41.3,25.2,31.7,41.8,25.2,33.7,20.6,57,0,20.2,24.5,324.8
Andhra Pradesh,20-04-2023,37,26,30.9,43.3,26,35.2,23.5,67.3,0,10.8,29.3,323.2
Andhra Pradesh,21-04-2023,39,26.2,31.4,45.6,26.2,35.7,23.3,65.5,0.2,18.4,25.3,317.7
Andhra Pradesh,22-04-2023,38.2,23.9,30.2,44.3,23.9,35.3,24,71.1,13.2,40.7,46.7,239.5
Andhra Pradesh,23-04-2023,33,22.5,29,40.5,22.5,33.2,23.9,74.9,0.439,35.6,49.7,229.6
Andhra Pradesh,24-04-2023,35,25.9,29.5,43.3,25.9,33.5,24.2,74.7,0.428,19,42.1,153.7
Andhra Pradesh,25-04-2023,36,26.4,30.3,42,26.4,35.3,24.4,72.5,0,14.8,41.6,282.2
Andhra Pradesh,26-04-2023,36.6,26,30.7,40.8,26,34.7,22.9,65.2,0.5,21.2,60.7,278.9
Andhra Pradesh,27-04-2023,36,26.9,30.8,41.9,30,35.5,23.7,67.9,0,18.4,50.1,322.8
Andhra Pradesh,28-04-2023,38.9,26.7,31.7,41.9,26.7,35.6,22.7,62.4,0.2,17.3,36.2,280.2
Andhra Pradesh,29-04-2023,38,22.8,28.9,43.3,22.8,32.1,23.2,73.4,68.076,38,64.7,278.7
Andhra Pradesh,30-04-2023,33.2,25,28.2,40.6,25,31.1,23.4,76.2,8.01,14.8,74.9,154.5
Andhra Pradesh,01-05-2023,27.2,23.7,25.8,30.6,23.7,26.9,23.3,86.2,29.34,22.3,77.9,147.7
Andhra Pradesh,02-05-2023,31.9,23.2,26.5,39.2,23.2,28.4,23.6,84.5,11.566,18.4,75.6,207.5
Andhra Pradesh,03-05-2023,32.3,24.1,28.2,39.2,24.1,31.2,24,79.1,18.644,17.3,83.4,267.8
Andhra Pradesh,04-05-2023,33.1,25.9,29,42.3,25.9,32.9,24.2,76.3,2.3,18.4,66,198.7
Andhra Pradesh,05-05-2023,33.2,26.6,29,45.9,26.6,34.1,24.8,79,1.7,14.4,74.4,145.8
Andhra Pradesh,06-05-2023,35.8,26.3,29.5,43.5,26.3,34.1,24.2,73.9,0.106,13.8,71.7,278.5
Andhra Pradesh,07-05-2023,36.9,27,31.1,44.6,30.6,36.9,24.4,69.5,0.3,20.9,55.3,278.9
Andhra Pradesh,08-05-2023,39.8,27.8,32.1,46.3,30.7,38.9,24.6,66.8,0.4,11.2,48.1,282.1
Andhra Pradesh,09-05-2023,37,28,32,46.3,30.8,38.6,24.6,66.4,0.9,24.1,49.6,278.3
Andhra Pradesh,10-05-2023,39.8,28.1,33,47.5,32,39,23.8,61.3,0.1,20.5,69.5,302
Andhra Pradesh,11-05-2023,38,28,32.6,48.1,33.8,40.9,25.7,68.8,0.016,18.4,61.6,237
Andhra Pradesh,12-05-2023,42,28.9,33.5,45.9,33.1,38.1,21.6,56.8,0,19.4,82.3,269.3
Andhra Pradesh,13-05-2023,41.2,28.2,33.2,47.2,31.9,38.9,23.2,60.6,0,18.4,88.3,250.8
Andhra Pradesh,14-05-2023,44.3,27.8,35.5,48.7,31.9,37.7,16.3,41.8,0,22.3,79.6,284.6
Andhra Pradesh,15-05-2023,45.3,27,36.3,45.3,29.2,37.3,15.6,34,0,28.1,37.2,331.9
Andhra Pradesh,16-05-2023,43,29.6,36.1,47.6,30.9,38.5,18.5,38.6,0,22.3,20,331.8
Andhra Pradesh,17-05-2023,38,28.3,34,50.8,32.3,41.8,23.8,58.6,0,29.9,42.6,273.5
Andhra Pradesh,18-05-2023,38,29.3,32.6,50.8,35.6,43,27,73.5,0,18.4,38.7,324.5
Andhra Pradesh,19-05-2023,38,28.6,32.7,49,31,41.9,26.2,70.5,0,13,42.6,324
Andhra Pradesh,20-05-2023,38,24.7,31.9,49,24.7,39.5,25.2,69.1,4.469,21.2,57,278.4
Andhra Pradesh,21-05-2023,39,25.6,31.9,44.6,25.6,37,23.4,62.7,0,14,22.4,272.6
Andhra Pradesh,22-05-2023,38,28.1,32.4,47.6,31.5,40.8,25.9,70.8,0,15.1,38.8,305
Andhra Pradesh,23-05-2023,39,27,32.5,43.6,28.7,37.4,22.9,59.5,1.812,18.4,48.5,309
Andhra Pradesh,24-05-2023,40,28.9,33.5,50.3,36.1,42.9,26.2,67.7,0,20.2,29.6,315.8
Andhra Pradesh,25-05-2023,40.9,29,33.7,48.6,34,41.1,24.6,61.5,0.178,15.1,26,251.4
Andhra Pradesh,26-05-2023,39,29.2,33.1,50.6,33.3,41,25,64.1,0.125,13,42.5,252.8
Andhra Pradesh,27-05-2023,41,27,34.3,46.5,31.2,40,23.2,56.1,0.439,14.8,25.4,272.4
Andhra Pradesh,28-05-2023,40,28.2,33.8,48.1,32.1,39.2,22.9,54.8,0,37.1,24.6,251.2
Andhra Pradesh,29-05-2023,38,27,31.9,47.3,29.6,38.7,24.1,64.6,0.2,18.4,57.4,213.9
Andhra Pradesh,30-05-2023,37.9,25.6,30.1,42.7,25.6,35.4,24.4,73.5,42.067,23.8,61.9,229.5
Andhra Pradesh,31-05-2023,38.7,25,32.4,52.5,25,37.5,23,60.4,0,11.2,39.1,238.9
Andhra Pradesh,01-06-2023,40,28.5,33.5,51.4,35,42,25.5,65,0,18,43.8,295.3
Andhra Pradesh,02-06-2023,41,28.9,34.7,49.5,36.8,43,25,60.4,0,11.2,43.2,307.5
Andhra Pradesh,03-06-2023,42.5,29.1,35.9,52.6,34.7,42.9,23.4,52,0,13.3,36.3,325.4
Andhra Pradesh,04-06-2023,41,27.8,34.9,49.3,31.5,41.5,23.6,54.5,0,18.4,35.5,272.4
Andhra Pradesh,05-06-2023,40,27.6,34.2,44.6,31.1,39.1,22.6,53.5,0,22.3,35.7,299.9
Andhra Pradesh,06-06-2023,42,29,35.9,48.4,35.4,41.7,22.8,49.2,0,15.4,43.3,217
Andhra Pradesh,07-06-2023,41,31.1,35.8,50.2,35.1,42.6,23.4,50.7,0,18.4,52.9,250.7
Andhra Pradesh,08-06-2023,41.1,29.5,35.3,46.2,32.5,39.6,21.4,46,0.1,18.4,62.6,256.1
Andhra Pradesh,09-06-2023,42.9,29.6,36.4,48.5,34.7,40.7,21.2,42.9,0.05,18.4,52.7,227.9
Andhra Pradesh,10-06-2023,40,31.1,34.9,50.3,33.7,39.6,21.9,47.8,0,22.3,60.4,217.2
Andhra Pradesh,11-06-2023,40.1,29.9,35.3,47.1,33.5,40.3,22.2,47.9,0.314,28.1,48.5,293.7
Andhra Pradesh,12-06-2023,40.8,30.1,35.6,48.5,34.4,41.6,23.1,49.3,0.4,20.5,44.8,258.5
Andhra Pradesh,13-06-2023,42,31,36,47.4,34,40.7,21.7,45.5,0.586,22.3,47.6,204.4
Andhra Pradesh,14-06-2023,41,30.6,35.9,46.1,34.1,40,21.1,43.8,0.3,24.1,51.4,317.2
Andhra Pradesh,15-06-2023,42,31.1,36.5,48.5,33.3,40.7,21.1,42.4,0,22.3,47.7,318.3
Andhra Pradesh,16-06-2023,42.1,29.2,36.8,47.4,34.3,40,19.8,39.5,0,22.3,38.7,308.1
Andhra Pradesh,17-06-2023,41,32.1,37.2,49.8,36.3,41.7,21,40.2,0,29.5,58,274.6
Andhra Pradesh,18-06-2023,41,31,36.2,47.2,37.6,42,22.8,48.2,0.013,18.4,62.7,208.5
Andhra Pradesh,19-06-2023,38,31.7,34.2,47.6,34.2,40.3,23.3,53.7,0.6,14.8,76.6,200.5
Andhra Pradesh,20-06-2023,38,28,31.9,49,30.8,38.9,24.6,66.5,0.376,20.5,74.7,187.3
Andhra Pradesh,21-06-2023,38,25.5,31.3,49,25.5,36.8,24.3,68.5,3.749,22.3,69.3,211
Andhra Pradesh,22-06-2023,36,26,29.7,46.3,26,34.3,24.5,74.6,2.513,28.4,92.1,193.7
Andhra Pradesh,23-06-2023,31.9,26,28.5,39.1,26,32.9,24.6,79.8,1.929,37.1,97.2,128.4
Andhra Pradesh,24-06-2023,30.7,25,28.1,38.8,25,32.6,25.1,84.1,4.847,7.6,98.4,25.3
Andhra Pradesh,25-06-2023,33,25,28.7,42,25,33.3,25.1,81.8,42.599,17.3,92.6,206.4
Andhra Pradesh,26-06-2023,35,27,30.5,43.3,30.6,36.2,24.5,71.3,0.584,25.9,91.5,156.7
Andhra Pradesh,27-06-2023,36.3,26.9,31.9,43.2,29.9,36.3,22.9,61.1,0,22.3,69.7,273.3
Andhra Pradesh,28-06-2023,39,28,32.8,47.1,32.7,38.7,23.9,61.8,0,18.7,70.7,277.1
Andhra Pradesh,29-06-2023,37,27.9,32.8,44.5,32.4,39,24.1,61.6,0.251,19.8,67.8,185.7
Andhra Pradesh,30-06-2023,38,28,33.2,45.8,32,38.7,23.4,57.7,0,22.3,53.2,285.9
Andhra Pradesh,01-07-2023,39,30,34.6,44.5,34,39.4,22.3,50.5,0.373,27.7,55.5,208.3
Andhra Pradesh,02-07-2023,39,30,34.2,45.8,34.1,39.8,23.2,54.1,0.279,27.7,61.4,189.6
Andhra Pradesh,03-07-2023,38,26,31.9,46,26,36.9,24,65.5,20.11,18.8,70.8,240.8
Andhra Pradesh,04-07-2023,30.1,26,27.9,38.8,26,32.1,25.3,86,10.344,18.4,92,245.7
Andhra Pradesh,05-07-2023,33,25,28.8,41.7,25,33.5,25.1,81.5,6.492,14.8,86.4,55.1
Andhra Pradesh,06-07-2023,32.1,25.9,27.5,39.1,25.9,30.4,24.8,86.1,7.073,18.4,97.1,108.3
Andhra Pradesh,07-07-2023,33.1,26.1,29.7,40.6,26.1,34.3,24,72.2,0.073,18.4,91.1,156.9
Andhra Pradesh,08-07-2023,35,27,30.4,43.5,30,36.1,24.6,72,0,18.4,80.7,169.8
Andhra Pradesh,09-07-2023,37,27.2,32,44.5,30.9,37.3,23.7,63.4,9.851,18.4,69.9,267.6
Andhra Pradesh,10-07-2023,33,25,29.4,43.8,25,34.7,25.1,78.8,25.692,18.4,96.8,242.6
Andhra Pradesh,11-07-2023,32.1,27,29.7,39.2,30.6,34.6,24.1,72.3,0,18.4,82.3,204
Andhra Pradesh,12-07-2023,30,25.9,27.7,35.9,25.9,31.7,24.4,82.5,0.576,11.2,96.6,166.6
Andhra Pradesh,13-07-2023,29,26.9,28,36.8,30.8,32.9,25.4,86.3,11.272,9.4,93.2,168.3
Andhra Pradesh,14-07-2023,36,26.7,31.2,44.9,30.1,38,25.2,72,0.53,13,65.3,228.8
Andhra Pradesh,15-07-2023,34.5,28,30.8,40.6,32.7,36.8,24.6,70.2,0.177,20.2,92.4,189.5
Andhra Pradesh,16-07-2023,32.9,26,29.6,40.2,26,34.7,24.6,75.6,0.909,18.4,93.1,201.7
Andhra Pradesh,17-07-2023,32,25.7,29.2,39.2,25.7,33.9,24.2,74.8,10.971,22.3,95.7,104.4
Andhra Pradesh,18-07-2023,29,26,27.3,33.6,26,30.4,23.9,81.8,2.212,27.7,99,83.1
Andhra Pradesh,19-07-2023,27.8,24.5,26.4,31.8,24.5,28.3,23.8,85.8,3.289,25.2,98.7,87.5
Andhra Pradesh,20-07-2023,28.1,26,26.9,32.7,26,29.1,23.7,82.9,0.952,23.4,97.8,43.6
Andhra Pradesh,21-07-2023,30,26,27.4,35.1,26,30.4,24.1,82.7,5.361,24.5,96.9,74.3
Andhra Pradesh,22-07-2023,31.7,25.9,28,39.1,25.9,31.5,24.6,82.3,7.266,22.3,94.5,93.7
Andhra Pradesh,23-07-2023,31,25,27.6,39.1,25,30.8,24.9,85.5,15.279,11.5,94.1,102.2
Andhra Pradesh,24-07-2023,28.1,25.2,26.5,32.8,25.2,28.3,25,91.7,37.476,24.5,99.7,13.2
Andhra Pradesh,25-07-2023,27.1,24.9,25.9,31.2,24.9,26.5,24.6,92.9,58.282,27,98.1,62.8
Andhra Pradesh,26-07-2023,26,24.1,25.2,26,24.1,25.2,24.3,94.5,82.844,30.2,99.5,6.8
Andhra Pradesh,27-07-2023,31,24.2,27.8,37.7,24.2,31.1,24,80.2,3.56,32,82,136.5
Andhra Pradesh,28-07-2023,29.3,25.7,28.1,33.7,25.7,31.2,23.4,76,0,29.5,89.3,61.7
Andhra Pradesh,29-07-2023,34,26,29.5,41.5,26,34.8,24.7,76.4,1.768,27.7,85.3,231
Andhra Pradesh,30-07-2023,33.1,27,29.7,39.4,29.4,34.7,24.2,72.9,0,22.3,90.4,236.1
Andhra Pradesh,31-07-2023,33,27.9,29.9,40.6,30.8,35.6,24.7,74.2,0.088,22.3,88,85
Andhra Pradesh,01-08-2023,33.2,27,30,40.6,30.5,35.3,24.3,72.1,0.035,27.7,85.8,146.2
Andhra Pradesh,02-08-2023,33.9,27.3,30.4,40.6,29.9,35,23.4,66.4,1.3,27.7,90,160
Andhra Pradesh,03-08-2023,35,27,30.6,40.6,29.4,34.7,22.9,64.4,0.3,37.1,75.8,205.4
Andhra Pradesh,04-08-2023,36,25.7,31,43.2,25.7,35.5,23.5,65.6,0.068,22.3,49,268
Andhra Pradesh,05-08-2023,36,27.9,31,43.2,30.6,36.3,24.1,68.4,1.376,22.3,51.7,228.7
Andhra Pradesh,06-08-2023,36.1,26.6,31.4,43.2,26.6,36.4,23.7,65.6,0.011,22.3,47.7,264.8
Andhra Pradesh,07-08-2023,36,27.9,31.6,41.9,30.5,36.1,22.9,61.1,0,22.3,54.5,208.9
Andhra Pradesh,08-08-2023,36,27.9,31.3,43.2,30.3,35.7,22.9,62.2,0,18.4,65.8,235.8
Andhra Pradesh,09-08-2023,35.1,27.5,31.1,41.9,29.9,36.6,24,66.6,1.023,18.4,60.2,241.8
Andhra Pradesh,10-08-2023,37,27.9,30.6,44.5,32.5,36.5,24.8,72.7,4.076,18.4,61.9,180.6
Andhra Pradesh,11-08-2023,36,26,30.4,46.3,26,35.6,24.5,72.1,0.251,18.4,69,218.1
Andhra Pradesh,12-08-2023,35,26.8,28.8,44.9,30,33.3,24.3,77.3,2.035,22.3,78.3,245.2
Andhra Pradesh,13-08-2023,35,25.9,30.4,45.2,25.9,36.1,24.6,72.2,0.895,18.4,68.6,160.3
Andhra Pradesh,14-08-2023,35,26.8,30.5,43.3,29.2,36.1,24.4,70.7,0.6,18.4,71,173.7
Andhra Pradesh,15-08-2023,36,27.1,30.7,43.3,29.9,36.8,24.8,72,2.456,18.4,68.9,265.3
Andhra Pradesh,16-08-2023,37,26.2,30.8,44.5,26.2,36.4,24.5,70.6,0.815,18.4,49.9,212.1
Andhra Pradesh,17-08-2023,35.1,25.9,28.5,42.1,25.9,32.4,24.9,82.1,19.803,18.4,85,206.9
Andhra Pradesh,18-08-2023,30.9,25.5,28,38.6,25.5,32,24.6,81.8,0.656,14.8,99.8,47
Andhra Pradesh,19-08-2023,31,24.7,27.7,36.7,24.7,30.4,23.3,77.8,1.181,24.5,91.3,167.1
Andhra Pradesh,20-08-2023,35,25.1,30.2,41.9,25.1,34.8,24.2,72,0.011,15.8,57,249.1
Andhra Pradesh,21-08-2023,34.6,27.1,29.9,42.6,29.9,36.2,25.3,77,2.426,16.6,72,245.4
Andhra Pradesh,22-08-2023,34,26.3,28.4,43.5,26.3,33.5,25.3,84.1,15.615,27.7,71,268.5
Andhra Pradesh,23-08-2023,35,26,29.4,44.9,26,34.8,25.4,80.3,12.482,37.1,86.2,249.1
Andhra Pradesh,24-08-2023,34.2,26.2,29.3,43.5,26.2,34.7,25.3,79.7,9.029,18.4,91,152.3
Andhra Pradesh,25-08-2023,35.7,26.3,29.8,43.7,26.3,35.1,25.1,77.3,2.652,18.4,80.2,210.8
Andhra Pradesh,26-08-2023,31.9,26.1,28.6,38.8,26.1,33.8,25.6,84.1,0.403,14.8,90.8,75.2
Andhra Pradesh,27-08-2023,35,25.6,29.8,43.5,25.6,35.6,25.4,78.5,0.372,14.8,74.9,225.3
Andhra Pradesh,28-08-2023,35,26,30.3,43.5,26,35.3,24.3,71.2,2,22.3,53,251.9
Andhra Pradesh,29-08-2023,34.9,26.3,30.2,42,26.3,34.6,23.6,69,0.053,18.4,45,303.2
Andhra Pradesh,30-08-2023,35.8,26.1,31,42,26.1,36.1,23.8,67,0,14.8,34.7,271.5
Andhra Pradesh,31-08-2023,36.1,26.2,31.5,43.2,26.2,37.3,24.3,67.4,0,14.8,32.9,275.8
Andhra Pradesh,01-09-2023,37,26.3,31,44.5,26.3,37.4,25.1,72.6,2.518,11.2,47.9,238.4
Andhra Pradesh,02-09-2023,33.9,26.7,29.9,44.7,26.7,36.3,25.3,76.7,0.1,9.4,83.5,256.7
Andhra Pradesh,03-09-2023,33.1,25,28.7,42.1,25,33.3,25.2,82.4,52.201,18.4,79.9,142.4
Andhra Pradesh,04-09-2023,32.1,25.5,28.7,40.6,25.5,33,24.7,79.2,0.5,22.3,83.7,263.8
Andhra Pradesh,05-09-2023,31,23.8,27.6,37.8,23.8,31.3,24.4,83.1,1.399,19.8,93.2,128.3
Andhra Pradesh,06-09-2023,30.7,25,26.7,41.1,25,28.5,24.9,89.9,28.729,27.7,99,34.5
Andhra Pradesh,07-09-2023,32,24.7,28.2,39.1,24.7,32.5,25.2,84.3,5.1,11.2,92.7,160.7
Andhra Pradesh,08-09-2023,34,25.8,29.5,42.1,25.8,35.1,25.6,80.2,0.707,18.4,84.5,261.1
Andhra Pradesh,09-09-2023,34.1,26.2,30.1,42,26.2,36,25.4,77.3,0.36,18.4,56.5,210.8
Andhra Pradesh,10-09-2023,33,26,28.5,40.6,26,32.7,25.1,82.4,9.21,18.4,84.3,210.1
Andhra Pradesh,11-09-2023,29,23.9,26.5,36.5,23.9,28.9,24.6,89.5,98.553,22.3,86.8,122.2
Andhra Pradesh,12-09-2023,31.1,25,28.4,39.1,25,33,25,81.9,0.1,18.4,87.8,204.3
Andhra Pradesh,13-09-2023,33,26,29.1,42.1,26,34.5,25.2,79.9,1.6,22.3,93.3,103.4
Andhra Pradesh,14-09-2023,32,25.1,28.4,41,25.1,33.2,24.9,81.6,0.319,13,94.6,194.1
Andhra Pradesh,15-09-2023,34,25.6,29.5,43.5,25.6,34.5,24.8,76.7,0.24,18.4,61.6,226.5
Andhra Pradesh,16-09-2023,35,25.4,30,41.9,25.4,34.4,24.4,74.1,0,18.4,44,286
Andhra Pradesh,17-09-2023,35,25.5,30.1,42.1,25.5,35.3,24.9,75.4,0,18.4,51.7,274.8
Andhra Pradesh,18-09-2023,35,25.9,29.9,44.9,25.9,36.2,25.3,77.5,0.889,18.4,62.6,254.8
Andhra Pradesh,19-09-2023,34,25.4,29.9,42.4,25.4,35.8,25.2,76.6,0.5,18.4,86.7,233.5
Andhra Pradesh,20-09-2023,34,25.1,29.7,45.7,25.1,36.1,25.5,78.7,0.011,18.4,90.3,188.1
Andhra Pradesh,21-09-2023,32,25,28.3,42.3,25,33.4,25.5,85.3,60.749,11.2,86.2,191.8
Andhra Pradesh,22-09-2023,30,24.6,27.2,36.2,24.6,30.4,24.9,87.5,2.855,14.8,91.8,183
Andhra Pradesh,23-09-2023,34,24.2,28.2,45.3,24.2,32.6,25.7,87.5,30.184,18.4,81.5,241.7
Andhra Pradesh,24-09-2023,34,24.8,29.3,45.3,24.8,35.7,26,83.4,4.631,11.2,60.9,135
Andhra Pradesh,25-09-2023,33,25.6,28.7,42.4,25.6,34.2,25.7,84.5,0.851,9.4,77.8,185.9
Andhra Pradesh,26-09-2023,33,25.3,28.8,43.8,25.3,34.4,25.9,85.1,2.63,14.8,71.4,250.7
Andhra Pradesh,27-09-2023,34.1,25.1,29.2,45.7,25.1,34.6,25.4,81.1,2.422,11.2,56.2,256.9
Andhra Pradesh,28-09-2023,35,25.5,28.8,46.7,25.5,33.1,25.1,81.7,13.262,14.8,62.5,279
Andhra Pradesh,29-09-2023,33,25.4,28,42.1,25.4,31.8,24.9,84.2,1.571,14.8,81.3,272.6
Andhra Pradesh,30-09-2023,34,25.3,29.2,40.6,25.3,33.5,24.8,78.3,0.188,18.4,57.4,250.1
Andhra Pradesh,01-10-2023,33,24.9,28.3,42.1,24.9,32.9,25.2,83.8,11.865,22.3,85.2,182.7
Andhra Pradesh,02-10-2023,31.1,25.1,28.4,38.6,25.1,33.2,25.1,83,0.005,11.2,81.1,138.3
Andhra Pradesh,03-10-2023,35,25.1,29.6,47.3,25.1,35.7,25.5,79.6,1.49,18.4,75.6,252.5
Andhra Pradesh,04-10-2023,35.1,25.5,29.9,45.3,25.5,33.4,23.4,71.6,0.271,14.8,45.9,272.8
Andhra Pradesh,05-10-2023,35,24.7,29.4,39.5,24.7,31.7,22.1,67,0,14.8,21.5,282.9
Andhra Pradesh,06-10-2023,35,23,29,38.5,23,31.1,21.6,66.8,0,13,22.6,287
Andhra Pradesh,07-10-2023,35,23.3,29.3,40.6,23.3,33.3,23.5,72.5,0,11.2,31.5,281.8
Andhra Pradesh,08-10-2023,34.1,23.9,29.4,41.5,23.9,35,24.9,77.7,0.627,14.8,31.4,282.7
Andhra Pradesh,09-10-2023,35,24.1,29.5,45.7,24.1,36.1,25.6,80.5,0.006,11.2,29.2,277.5
Andhra Pradesh,10-10-2023,34,24.9,29.4,43.8,24.9,35.2,25.3,79.5,0.2,14.8,56.9,259.5
Andhra Pradesh,11-10-2023,33,24,28.5,43.8,24,33.6,25.3,83.2,3.024,9.4,49,276.7
Andhra Pradesh,12-10-2023,33,24.3,28.9,42.1,24.3,34.3,25.1,80.9,0,11.2,25.9,264.6
Andhra Pradesh,13-10-2023,33,23.2,28.2,40.6,23.2,31.8,24.3,80.5,0,11.2,24.4,266.7
Andhra Pradesh,14-10-2023,33,23.2,28.2,40.6,23.2,31.6,23.7,77.8,0.2,11.2,17.8,273.2
Andhra Pradesh,15-10-2023,33,23.3,28.6,42.1,23.3,32.7,24.1,77.7,0.1,11.2,42.7,269.8
Andhra Pradesh,16-10-2023,33,23.7,28.3,39.2,23.7,31.7,23.8,78,0,9.4,38.3,267.7
Andhra Pradesh,17-10-2023,32.2,23.1,28.2,37.9,23.1,31.2,23.4,76.9,0,11.2,46.6,266.4
Andhra Pradesh,18-10-2023,33,23.2,28.5,40.6,23.2,32.2,23.7,76,0,11.2,30.9,269.6
Andhra Pradesh,19-10-2023,33,22.6,28.3,39.2,22.6,31.9,23.9,78.2,1.5,11.2,37.6,249.9
Andhra Pradesh,20-10-2023,33,23.3,28.3,38.1,23.3,30.9,23,74.6,0.354,16.6,40.9,267.3
Andhra Pradesh,21-10-2023,33,23.5,28.3,37,23.5,30.5,22.6,72.8,0.1,18.4,38.3,254.4
Andhra Pradesh,22-10-2023,34,23.2,28.1,36.8,23.2,29.1,20.1,64.6,0,18.4,41.7,231.8
Andhra Pradesh,23-10-2023,33,21.6,27,34,21.6,27.4,18,59.8,0,14.8,51.8,245.5
Andhra Pradesh,24-10-2023,33,21.7,27.2,37,21.7,29,20.2,66.7,0,11.2,38.5,247.9
Andhra Pradesh,25-10-2023,34,21.6,27.6,36.5,21.6,28.6,19,61.2,0,9.4,20.6,266.7
Andhra Pradesh,26-10-2023,33,22.4,27.5,37,22.4,29.4,20.9,68.3,0,13,13.7,268
Andhra Pradesh,27-10-2023,33,22.9,27.9,38.1,22.9,30.5,23,75.7,0.6,14.8,51.3,194.5
Andhra Pradesh,28-10-2023,32,22.7,27.4,39.2,22.7,30.2,23.7,81.1,0.063,18.4,46.4,248.5
Andhra Pradesh,29-10-2023,32,23.7,27.7,37.9,23.7,30.8,23.9,80.9,0.032,14.8,56.4,219.5
Andhra Pradesh,30-10-2023,31,22.8,27.2,34.5,22.8,29.2,23,78.6,0.1,16.6,55.3,214.5
Andhra Pradesh,31-10-2023,31.8,22.3,27.1,34.2,22.3,28.5,21.4,72.3,0,18.4,49.9,250.1
Andhra Pradesh,01-11-2023,32.8,22.6,27.4,36.8,22.6,28.8,21.7,73,0.021,18.4,62.8,245.7
Andhra Pradesh,02-11-2023,32.9,23.4,28,38,23.4,31.2,23.9,79.4,1.9,18.4,64.6,204.3
Andhra Pradesh,03-11-2023,33,23.5,28.2,38.1,23.5,31.3,23.8,79,1.064,18.4,49.4,239.5
Andhra Pradesh,04-11-2023,32,23.6,27.6,37.9,23.6,29.9,23.7,80.4,0.276,11.9,66.8,229.1
Andhra Pradesh,05-11-2023,32,23.7,27.6,37.9,23.7,30.2,23.7,80.5,0.724,18.4,63.2,235.1
Andhra Pradesh,06-11-2023,30,23.8,26.8,36.2,23.8,28.9,23.9,84.9,1.407,14.8,81.2,217.4
Andhra Pradesh,07-11-2023,32.1,23.2,27.6,38,23.2,30.7,24,81.6,0.027,18.4,61.3,197
Andhra Pradesh,08-11-2023,31.9,23.3,26.9,36.9,23.3,28.8,23.9,84.7,2.99,14.8,70.3,203.3
Andhra Pradesh,09-11-2023,32,24.4,27.6,35.8,24.4,29.8,23.3,79,0.8,14.8,56.5,188.7
Andhra Pradesh,10-11-2023,32,22.5,26.9,33,22.5,27.9,21.1,73,0,14.8,11.7,244.6
Andhra Pradesh,11-11-2023,32,21.5,26.5,33.7,21.5,27.6,20.8,72.7,0,14.8,12.7,244
Andhra Pradesh,12-11-2023,32,21.9,26.6,34.2,21.9,27.7,20.8,72.2,0,14.8,25.7,211.3
Andhra Pradesh,13-11-2023,31.9,22.4,26.9,33.7,22.4,28.2,21,72,0,18.4,32.2,201.2
Andhra Pradesh,14-11-2023,31,22.2,27,33.7,22.2,28.2,20.8,70.7,0,18.4,40.9,195.5
Andhra Pradesh,15-11-2023,32,22.8,26.9,34.1,22.8,28,20.3,68.3,0.011,18.4,75.7,34
Andhra Pradesh,16-11-2023,33.1,22.6,27.4,34.6,22.6,28.3,20.2,67,0,11.2,34.5,238.8
Andhra Pradesh,17-11-2023,32.2,22.8,27.5,36.8,22.8,29.6,22.8,76.7,0,12.1,42.4,233.4
Andhra Pradesh,18-11-2023,32.1,23.1,27.2,35.8,23.1,28.8,22.6,77.9,0,14.8,47.1,231.3
Andhra Pradesh,19-11-2023,32,22.1,27.1,34.9,22.1,28.8,22.2,75.9,0,16.6,37.3,225.1
Andhra Pradesh,20-11-2023,32,23.2,27.1,34.9,23.2,28.2,21.2,71.1,0,22.3,63,213.8
Andhra Pradesh,21-11-2023,29,22.6,26.3,32.7,22.6,28,22.2,78.6,0.671,20.9,80.7,146
Andhra Pradesh,22-11-2023,27.2,23.9,25.8,30.5,23.9,26.8,23.3,86.3,1.806,11.2,88.6,179.4
